date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-01-30,swsh7-65,246690,Holofoil,8.89,5.19,9.36,500.0,14.95
2025-01-30,swsh7-75,246701,Holofoil,8.23,3.99,8.64,50.0,13.5
2025-01-30,swsh7-8,246691,Holofoil,5.8,3.0,5.11,50.0,8.09
2025-01-30,swsh8-271,253266,Holofoil,725.31,719.99,949.69,1799.0,840.0
2025-01-30,swsh9-154,263873,Holofoil,197.31,186.9,219.5,1500.0,210.99
2025-01-31,base1-15,42355,Holofoil,119.7,78.98,119.99,300.0,
2025-01-31,base1-16,42356,Holofoil,39.43,19.28,33.56,77.99,13.47
2025-01-31,base1-2,42360,Holofoil,173.06,90.87,146.99,246.19,
2025-01-31,base1-4,42382,Holofoil,418.27,270.0,384.49,1249.99,259.99
2025-01-31,base1-58,42402,Normal,3.55,0.55,2.18,9999.0,0.6
2025-01-31,cel25c-4,250320,Holofoil,98.35,88.76,111.99,249.0,107.49
2025-01-31,gym2-2,83861,1st Edition Holofoil,923.15,702.0,812.58,923.15,
2025-01-31,gym2-2,83861,Unlimited Holofoil,288.9,292.77,349.5,499.99,
2025-01-31,neo1-9,86903,1st Edition Holofoil,931.44,999.99,1975.0,2953.99,
2025-01-31,neo1-9,86903,Unlimited Holofoil,349.06,344.97,367.49,1000.0,
2025-01-31,sl-151-bundle,502000,Normal,60.71,54.0,69.95,200.0,
2025-01-31,sl-151-etb,503313,Normal,171.09,170.0,200.0,4999.99,
2025-01-31,sl-151-upc,502005,Normal,281.13,269.99,300.0,694.94,
2025-01-31,sl-ar-box,265519,Normal,236.92,223.0,269.48,1999.99,
2025-01-31,sl-bs-box,256141,Normal,287.17,269.99,350.0,999.99,
2025-01-31,sl-cel-upc,245140,Normal,395.99,395.09,475.0,1000.0,
2025-01-31,sl-champ-etb,218791,Normal,109.32,101.69,128.95,399.99,
2025-01-31,sl-cz-etb,453470,Normal,102.38,99.99,115.0,1999.99,
2025-01-31,sl-evs-box,242436,Normal,1382.08,1384.98,1894.49,9999.99,
2025-01-31,sl-evs-etb,243721,Normal,444.59,481.5,499.99,989.89,
2025-01-31,sl-fs-box,247654,Normal,462.12,440.89,499.99,1000.0,
2025-01-31,sl-hf-etb,194729,Normal,225.0,229.98,256.31,499.99,
2025-01-31,sl-jp-151,565243,Normal,115.32,108.0,120.0,250.0,
2025-01-31,sl-jp-terastal,603428,Normal,90.45,88.0,94.99,170.0,
2025-01-31,sl-jt-box,610931,Normal,189.71,189.71,197.35,279.99,
2025-01-31,sl-lo-box,277324,Normal,360.51,340.0,412.49,1299.99,
2025-01-31,sl-obf-box,501257,Normal,173.74,170.0,199.99,999.99,
2025-01-31,sl-pe-etb,593355,Normal,102.58,95.0,124.93,395.0,
2025-01-31,sl-pf-etb,528040,Normal,96.43,90.0,99.99,200.0,
2025-01-31,sl-shf-etb,228821,Normal,67.18,59.96,79.99,300.0,
2025-01-31,sl-ss-box,565606,Normal,252.8,239.99,269.99,3999.99,
2025-01-31,sl-st-box,283389,Normal,233.45,223.69,299.97,1248.0,
2025-01-31,sl-tf-box,536225,Normal,159.85,159.0,189.99,333.0,
2025-01-31,sv2-185,497557,Normal,0.27,0.08,0.26,15.0,
2025-01-31,sv2-185,497557,Reverse Holofoil,0.63,0.1,0.78,10.0,1.03
2025-01-31,sv2-254,497669,Holofoil,14.79,10.0,15.34,100.0,23.77
2025-01-31,sv2-269,497689,Holofoil,65.24,59.92,74.58,259.99,71.79
2025-01-31,sv3pt5-151,516566,Holofoil,8.64,4.75,9.0,26.0,7.99
2025-01-31,sv3pt5-199,517045,Holofoil,246.02,204.0,264.95,1925.0,238.48
2025-01-31,sv3pt5-205,517051,Holofoil,15.73,12.0,15.9,100.0,24.91
2025-01-31,sv3pt5-4,502555,Normal,0.15,0.01,0.15,2.41,0.1
2025-01-31,sv3pt5-4,502555,Reverse Holofoil,0.26,0.08,0.27,25.0,0.23
2025-01-31,sv3pt5-6,502558,Holofoil,7.11,4.0,6.04,26.0,9.15
2025-01-31,sv3pt5-7,502548,Normal,0.17,0.01,0.15,15.0,0.1
2025-01-31,sv3pt5-7,502548,Reverse Holofoil,0.25,0.09,0.25,15.0,0.24
2025-01-31,sv4pt5-234,535090,Holofoil,215.56,210.0,232.5,299.99,221.48
2025-01-31,sv4pt5-54,534416,Holofoil,2.57,1.0,2.7,34.99,3.74
2025-01-31,sv8-57,590025,Holofoil,7.53,4.0,7.91,25.0,9.9
2025-01-31,sv8pt5-149,610504,Holofoil,311.02,305.0,311.51,548.0,
2025-01-31,sv8pt5-155,610510,Holofoil,373.51,549.66,637.0,1000.0,
2025-01-31,sv8pt5-156,610511,Holofoil,548.52,450.0,547.29,750.0,
2025-01-31,sv8pt5-161,610516,Holofoil,1612.95,1575.0,1642.5,2295.0,
2025-01-31,sv8pt5-167,610522,Holofoil,229.5,220.0,257.62,350.0,
2025-01-31,sv8pt5-179,610534,Holofoil,118.5,103.99,122.66,325.0,
2025-01-31,sv8pt5-28,610383,Holofoil,2.05,1.5,2.02,15.98,2.92
2025-01-31,sv8pt5-47,610402,Normal,0.07,0.01,0.1,1.3,0.03
2025-01-31,sv8pt5-47,610402,Reverse Holofoil,0.12,0.05,0.16,1.12,0.11
2025-01-31,sv8pt5-59,610414,Holofoil,0.46,0.01,0.47,19.99,0.74
2025-01-31,sv8pt5-59,610414,Reverse Holofoil,1.19,0.31,1.7,39.99,1.43
2025-01-31,sv8pt5-60,610415,Holofoil,14.49,12.0,15.0,79.99,
2025-01-31,svp-085,518861,Normal,293.11,285.01,349.97,750.0,334.68
2025-01-31,swsh11-186,284137,Holofoil,619.86,499.0,650.0,1000.0,839.95
2025-01-31,swsh12-186,451834,Holofoil,281.68,245.0,319.65,499.99,321.5
2025-01-31,swsh12pt5gg-GG69,478100,Holofoil,216.17,203.99,240.0,1000.0,239.98
2025-01-31,swsh35-25,223018,Normal,0.11,0.03,0.19,1.49,
2025-01-31,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-31,swsh35-74,223073,Holofoil,201.72,154.18,243.07,1500.0,241.99
2025-01-31,swsh45sv-SV107,232496,Holofoil,113.62,91.07,124.66,400.0,122.87
2025-01-31,swsh7-204,246693,Holofoil,32.37,24.32,36.59,70.0,29.04
2025-01-31,swsh7-205,246696,Holofoil,387.42,382.94,479.95,699.69,405.0
2025-01-31,swsh7-208,246755,Holofoil,25.98,21.79,30.99,69.99,35.69
2025-01-31,swsh7-209,246756,Holofoil,304.01,298.0,400.0,699.69,449.99
2025-01-31,swsh7-211,246702,Holofoil,43.11,33.61,43.35,94.99,54.99
2025-01-31,swsh7-212,246704,Holofoil,352.66,349.99,490.0,1000.0,494.94
2025-01-31,swsh7-215,246723,Holofoil,1605.18,790.99,1762.5,2200.0,1640.0
2025-01-31,swsh7-218,246733,Holofoil,662.22,746.19,799.0,1031.18,899.99
2025-01-31,swsh7-41,246753,Holofoil,4.29,2.71,4.22,89.0,4.29
2025-01-31,swsh7-65,246690,Holofoil,8.75,5.19,9.51,500.0,8.75
2025-01-31,swsh7-75,246701,Holofoil,8.74,3.99,8.64,50.0,13.68
2025-01-31,swsh7-8,246691,Holofoil,5.77,3.15,5.26,50.0,8.99
2025-01-31,swsh8-271,253266,Holofoil,725.31,719.99,885.0,1799.0,840.0
2025-01-31,swsh9-154,263873,Holofoil,200.8,186.9,223.98,1500.0,210.99
